origin,destination,no_dev,population
13402,2201,5,14887
13402,2203,2,14887
13402,3101,6,14887
13402,3102,2,14887
13402,3201,2,14887
13402,3301,1,14887
13402,4101,14,14887
13402,4102,13,14887
13402,4104,1,14887
13402,4106,3,14887
13402,4202,1,14887
13402,4203,6,14887
13402,4204,1,14887
13402,4301,3,14887
13402,4303,1,14887
13402,5101,10,14887
13402,5102,4,14887
13402,5105,7,14887
13402,5107,5,14887
13402,5109,17,14887
13402,5301,3,14887
13402,5302,2,14887
13402,5304,2,14887
13402,5401,4,14887
13402,5402,1,14887
13402,5403,2,14887
13402,5404,1,14887
13402,5405,1,14887
13402,5501,4,14887
13402,5502,3,14887
13402,5506,1,14887
13402,5601,6,14887
13402,5602,9,14887
13402,5603,5,14887
13402,5604,5,14887
13402,5605,8,14887
13402,5606,10,14887
13402,5701,3,14887
13402,5702,1,14887
13402,5703,1,14887
13402,5704,2,14887
13402,5705,2,14887
13402,5706,1,14887
13402,5801,6,14887
13402,5803,3,14887
13402,5804,1,14887
13402,6101,20,14887
13402,6102,1,14887
13402,6103,4,14887
13402,6106,5,14887
13402,6107,7,14887
13402,6108,4,14887
13402,6110,3,14887
13402,6112,1,14887
13402,6113,1,14887
13402,6115,9,14887
13402,6116,3,14887
13402,6203,3,14887
13402,6204,1,14887
13402,6205,4,14887
13402,6206,5,14887
13402,6301,2,14887
13402,6302,1,14887
13402,6303,8,14887
13402,6304,2,14887
13402,6305,1,14887
13402,6306,1,14887
13402,6307,1,14887
13402,6308,1,14887
13402,6309,1,14887
13402,6310,5,14887
13402,7101,12,14887
13402,7102,3,14887
13402,7105,3,14887
13402,7108,1,14887
13402,7109,2,14887
13402,7201,1,14887
13402,7301,5,14887
13402,7302,1,14887
13402,7303,5,14887
13402,7306,2,14887
13402,7308,3,14887
13402,7309,1,14887
13402,7401,5,14887
13402,7402,1,14887
13402,7403,1,14887
13402,7404,4,14887
13402,7405,2,14887
13402,7406,2,14887
13402,7408,2,14887
13402,8101,15,14887
13402,8102,3,14887
13402,8104,1,14887
13402,8105,1,14887
13402,8106,1,14887
13402,8108,5,14887
13402,8110,5,14887
13402,8112,2,14887
13402,8202,1,14887
13402,8301,12,14887
13402,8302,2,14887
13402,8303,2,14887
13402,8305,1,14887
13402,8307,1,14887
13402,8308,2,14887
13402,8312,1,14887
13402,8313,2,14887
13402,8314,1,14887
13402,9101,11,14887
13402,9102,2,14887
13402,9103,1,14887
13402,9104,1,14887
13402,9105,1,14887
13402,9106,1,14887
13402,9108,1,14887
13402,9109,1,14887
13402,9111,1,14887
13402,9112,1,14887
13402,9114,1,14887
13402,9115,1,14887
13402,9116,1,14887
13402,9120,7,14887
13402,9201,1,14887
13402,9202,2,14887
13402,9204,1,14887
13402,9205,1,14887
13402,9206,1,14887
13402,9209,1,14887
13402,9210,2,14887
13402,9211,1,14887
13402,10101,6,14887
13402,10104,1,14887
13402,10109,3,14887
13402,10201,1,14887
13402,10301,3,14887
13402,10302,1,14887
13402,10402,1,14887
13402,11101,1,14887
13402,11202,1,14887
13402,12101,8,14887
13402,12104,1,14887
13402,12401,1,14887
13402,14101,3,14887
13402,14108,3,14887
13402,14203,1,14887
13402,15101,8,14887
13402,16101,8,14887
13402,16106,1,14887
13402,16107,2,14887
13402,16204,2,14887
13402,16207,1,14887
13403,1101,4,6198
13403,1107,3,6198
13403,1401,1,6198
13403,2101,6,6198
13403,2102,1,6198
13403,2104,1,6198
13403,2201,2,6198
13403,2301,1,6198
13403,3101,7,6198
13403,3103,2,6198
13403,3303,1,6198
13403,4101,3,6198
13403,4102,2,6198
13403,4106,1,6198
13403,4201,1,6198
13403,4202,1,6198
13403,4301,1,6198
13403,4302,1,6198
13403,5101,6,6198
13403,5102,2,6198
13403,5103,2,6198
13403,5105,3,6198
13403,5107,2,6198
13403,5109,12,6198
13403,5301,1,6198
13403,5304,1,6198
13403,5401,1,6198
13403,5403,5,6198
13403,5501,2,6198
13403,5502,1,6198
13403,5503,1,6198
13403,5506,1,6198
13403,5602,6,6198
13403,5603,3,6198
13403,5604,3,6198
13403,5605,3,6198
13403,5606,7,6198
13403,5701,1,6198
13403,5702,1,6198
13403,5705,1,6198
13403,5801,5,6198
13403,5803,1,6198
13403,5804,1,6198
13403,6101,3,6198
13403,6104,1,6198
13403,6106,1,6198
13403,6107,5,6198
13403,6110,1,6198
13403,6112,1,6198
13403,6113,1,6198
13403,6116,1,6198
13403,6117,1,6198
13403,6201,2,6198
13403,6202,1,6198
13403,6203,1,6198
13403,6205,1,6198
13403,6301,2,6198
13403,6305,1,6198
13403,7101,3,6198
13403,7105,1,6198
13403,7109,3,6198
13403,7203,3,6198
13403,7301,4,6198
13403,7302,3,6198
13403,7304,1,6198
13403,7307,1,6198
13403,7309,1,6198
13403,7401,2,6198
13403,7406,1,6198
13403,7407,3,6198
13403,8101,3,6198
13403,8102,1,6198
13403,8107,2,6198
13403,8108,1,6198
13403,8204,2,6198
13403,8207,1,6198
13403,8301,4,6198
13403,9101,3,6198
13403,9102,1,6198
13403,9103,1,6198
13403,9109,1,6198
13403,9115,6,6198
13403,9117,1,6198
13403,9119,1,6198
13403,9120,6,6198
13403,9203,1,6198
13403,9208,1,6198
13403,9211,1,6198
13403,10101,4,6198
13403,10102,1,6198
13403,10109,2,6198
13403,10201,2,6198
13403,10202,2,6198
13403,10209,1,6198
13403,10301,3,6198
13403,10304,2,6198
13403,10305,1,6198
13403,11202,1,6198
13403,12401,1,6198
13403,14101,2,6198
13403,14104,1,6198
13403,14108,1,6198
13403,14201,1,6198
13403,15101,2,6198
13403,16101,2,6198
13403,16103,1,6198
13403,16109,1,6198
13403,16302,1,6198
13403,16303,1,6198
13403,16304,1,6198
13404,1101,7,16328
13404,1107,5,16328
13404,1405,1,16328
13404,2101,13,16328
13404,2102,1,16328
13404,2103,4,16328
13404,2201,8,16328
13404,3101,4,16328
13404,3102,1,16328
13404,3103,3,16328
13404,3201,2,16328
13404,3202,4,16328
13404,3302,2,16328
13404,4101,5,16328
13404,4102,12,16328
13404,4103,1,16328
13404,4104,1,16328
13404,4105,1,16328
13404,4106,5,16328
13404,4202,2,16328
13404,4301,3,16328
13404,4303,1,16328
13404,5101,7,16328
13404,5102,1,16328
13404,5103,2,16328
13404,5105,2,16328
13404,5107,3,16328
13404,5109,11,16328
13404,5301,2,16328
13404,5304,1,16328
13404,5401,4,16328
13404,5403,2,16328
13404,5404,1,16328
13404,5501,3,16328
13404,5503,1,16328
13404,5504,1,16328
13404,5506,1,16328
13404,5601,5,16328
13404,5602,6,16328
13404,5603,3,16328
13404,5604,5,16328
13404,5605,8,16328
13404,5606,2,16328
13404,5701,1,16328
13404,5702,1,16328
13404,5703,1,16328
13404,5704,1,16328
13404,5705,1,16328
13404,5706,1,16328
13404,5801,2,16328
13404,5802,1,16328
13404,5803,1,16328
13404,5804,1,16328
13404,6101,31,16328
13404,6102,3,16328
13404,6103,2,16328
13404,6104,2,16328
13404,6106,13,16328
13404,6107,5,16328
13404,6108,6,16328
13404,6109,2,16328
13404,6110,40,16328
13404,6111,1,16328
13404,6112,1,16328
13404,6115,6,16328
13404,6116,5,16328
13404,6117,2,16328
13404,6201,3,16328
13404,6205,1,16328
13404,6301,3,16328
13404,6303,5,16328
13404,6305,3,16328
13404,6307,1,16328
13404,6310,2,16328
13404,7101,9,16328
13404,7103,1,16328
13404,7105,1,16328
13404,7106,1,16328
13404,7108,2,16328
13404,7109,2,16328
13404,7201,3,16328
13404,7301,7,16328
13404,7302,2,16328
13404,7303,2,16328
13404,7304,6,16328
13404,7305,1,16328
13404,7401,5,16328
13404,7402,2,16328
13404,7403,1,16328
13404,7404,2,16328
13404,7405,6,16328
13404,7406,3,16328
13404,7407,1,16328
13404,7408,1,16328
13404,8101,17,16328
13404,8102,5,16328
13404,8103,2,16328
13404,8104,1,16328
13404,8106,1,16328
13404,8107,2,16328
13404,8108,2,16328
13404,8110,2,16328
13404,8112,2,16328
13404,8201,1,16328
13404,8203,2,16328
13404,8206,4,16328
13404,8301,3,16328
13404,8303,2,16328
13404,8305,1,16328
13404,8306,2,16328
13404,8307,1,16328
13404,8309,2,16328
13404,8312,2,16328
13404,9101,3,16328
13404,9102,1,16328
13404,9105,2,16328
13404,9106,1,16328
13404,9112,2,16328
13404,9114,1,16328
13404,9115,3,16328
13404,9118,1,16328
13404,9119,2,16328
13404,9120,7,16328
13404,9201,1,16328
13404,9203,2,16328
13404,9205,1,16328
13404,9206,1,16328
13404,9208,2,16328
13404,9211,1,16328
13404,10101,4,16328
13404,10102,1,16328
13404,10104,1,16328
13404,10105,1,16328
13404,10107,1,16328
13404,10109,5,16328
13404,10201,3,16328
13404,10202,3,16328
13404,10301,2,16328
13404,10304,2,16328
13404,10307,2,16328
13404,11101,2,16328
13404,12101,4,16328
13404,12401,1,16328
13404,14101,5,16328
13404,14106,2,16328
13404,14107,1,16328
13404,14108,3,16328
13404,14201,1,16328
13404,14202,1,16328
13404,15101,6,16328
13404,16101,3,16328
13404,16103,1,16328
13404,16105,1,16328
13404,16106,1,16328
13404,16107,1,16328
13501,1101,12,28507
13501,1107,1,28507
13501,1401,1,28507
13501,1402,1,28507
13501,2101,24,28507
13501,2102,2,28507
13501,2103,8,28507
13501,2201,5,28507
13501,2203,1,28507
13501,3101,3,28507
13501,3102,1,28507
13501,3103,1,28507
13501,3201,1,28507
13501,3202,1,28507
13501,3301,2,28507
13501,3302,1,28507
13501,3304,2,28507
13501,4101,11,28507
13501,4102,11,28507
13501,4103,1,28507
13501,4104,5,28507
13501,4105,1,28507
13501,4106,1,28507
13501,4201,1,28507
13501,4202,1,28507
13501,4203,2,28507
13501,4301,6,28507
13501,4304,1,28507
13501,5101,20,28507
13501,5102,4,28507
13501,5103,7,28507
13501,5105,4,28507
13501,5107,8,28507
13501,5109,20,28507
13501,5301,6,28507
13501,5303,1,28507
13501,5401,2,28507
13501,5402,4,28507
13501,5403,2,28507
13501,5404,2,28507
13501,5405,1,28507
13501,5501,6,28507
13501,5502,4,28507
13501,5503,1,28507
13501,5506,2,28507
13501,5601,52,28507
13501,5602,10,28507
13501,5603,28,28507
13501,5604,11,28507
13501,5605,14,28507
13501,5606,20,28507
13501,5701,4,28507
13501,5702,2,28507
13501,5704,1,28507
13501,5706,1,28507
13501,5801,8,28507
13501,5802,2,28507
13501,5803,2,28507
13501,5804,3,28507
13501,6101,12,28507
13501,6102,1,28507
13501,6103,3,28507
13501,6104,2,28507
13501,6105,5,28507
13501,6106,3,28507
13501,6107,38,28507
13501,6108,3,28507
13501,6109,1,28507
13501,6112,1,28507
13501,6113,1,28507
13501,6114,2,28507
13501,6115,2,28507
13501,6116,2,28507
13501,6117,1,28507
13501,6201,6,28507
13501,6202,8,28507
13501,6203,16,28507
13501,6204,1,28507
13501,6205,7,28507
13501,6206,3,28507
13501,6301,5,28507
13501,6303,3,28507
13501,6305,2,28507
13501,6306,1,28507
13501,6307,2,28507
13501,6308,1,28507
13501,6309,1,28507
13501,6310,4,28507
13501,7101,8,28507
13501,7102,1,28507
13501,7103,1,28507
13501,7105,1,28507
13501,7106,1,28507
13501,7108,2,28507
13501,7109,2,28507
13501,7110,1,28507
13501,7201,1,28507
13501,7202,2,28507
13501,7203,1,28507
13501,7301,15,28507
13501,7302,3,28507
13501,7303,4,28507
13501,7304,6,28507
13501,7306,1,28507
13501,7307,1,28507
13501,7308,2,28507
13501,7401,10,28507
13501,7402,3,28507
13501,7403,1,28507
13501,7405,2,28507
13501,7407,1,28507
13501,7408,1,28507
13501,8101,7,28507
13501,8102,2,28507
13501,8105,1,28507
13501,8110,3,28507
13501,8111,2,28507
13501,8112,2,28507
13501,8202,1,28507
13501,8203,1,28507
13501,8205,2,28507
13501,8206,2,28507
13501,8301,9,28507
13501,8303,2,28507
13501,8305,1,28507
13501,8306,2,28507
13501,8307,1,28507
13501,8308,3,28507
13501,8313,1,28507
13501,9101,10,28507
13501,9103,2,28507
13501,9105,2,28507
13501,9106,3,28507
13501,9107,1,28507
13501,9112,1,28507
13501,9113,1,28507
13501,9115,5,28507
13501,9117,4,28507
13501,9118,1,28507
13501,9119,1,28507
13501,9120,5,28507
13501,9121,1,28507
13501,9201,2,28507
13501,9202,1,28507
13501,9203,1,28507
13501,9206,2,28507
13501,10101,9,28507
13501,10102,4,28507
13501,10106,2,28507
13501,10109,2,28507
13501,10201,4,28507
13501,10202,2,28507
13501,10208,1,28507
13501,10301,6,28507
13501,10305,1,28507
13501,10307,1,28507
13501,10401,2,28507
13501,11101,3,28507
13501,11201,1,28507
13501,12101,7,28507
13501,12401,2,28507
13501,14101,6,28507
13501,14103,1,28507
13501,14108,2,28507
13501,14202,2,28507
13501,15101,10,28507
13501,16101,5,28507
13501,16104,1,28507
13501,16105,2,28507
13501,16106,2,28507
13501,16205,1,28507
13501,16206,2,28507
13501,16303,1,28507
13501,16304,1,28507
13501,16305,1,28507
13502,1101,1,778
13502,2101,3,778
13502,3202,1,778
13502,3301,1,778
13502,5101,4,778
13502,5104,1,778
13502,5402,2,778
13502,5501,1,778
13502,5601,1,778
13502,5604,1,778
13502,5605,1,778
13502,5801,2,778
13502,5803,1,778
13502,6101,1,778
13502,6105,1,778
13502,6107,8,778
13502,6110,1,778
13502,6116,1,778
13502,6305,1,778
13502,7101,1,778
13502,7105,1,778
13502,7301,1,778
13502,7406,2,778
13502,8102,1,778
13502,8108,1,778
13502,10301,1,778
13502,10402,1,778
13502,14204,1,778
13503,1101,1,7117
13503,1107,1,7117
13503,1401,1,7117
13503,2101,6,7117
13503,2104,1,7117
13503,2201,2,7117
13503,2203,1,7117
13503,2301,1,7117
13503,3101,3,7117
13503,3102,1,7117
13503,3201,1,7117
13503,4101,1,7117
13503,4102,3,7117
13503,4104,1,7117
13503,4106,2,7117
13503,4203,2,7117
13503,5101,17,7117
13503,5102,53,7117
13503,5103,6,7117
13503,5105,4,7117
13503,5107,2,7117
13503,5109,31,7117
13503,5302,1,7117
13503,5401,2,7117
13503,5403,2,7117
13503,5404,1,7117
13503,5501,3,7117
13503,5502,3,7117
13503,5504,1,7117
13503,5601,1,7117
13503,5602,6,7117
13503,5603,1,7117
13503,5604,3,7117
13503,5605,4,7117
13503,5801,9,7117
13503,5802,1,7117
13503,5804,3,7117
13503,6101,2,7117
13503,6103,1,7117
13503,6104,2,7117
13503,6105,3,7117
13503,6107,5,7117
13503,6115,1,7117
13503,6116,1,7117
13503,6201,1,7117
13503,6203,1,7117
13503,6206,1,7117
13503,6301,1,7117
13503,6303,2,7117
13503,6305,1,7117
13503,6307,1,7117
13503,7106,2,7117
13503,7109,2,7117
13503,7201,1,7117
13503,7202,1,7117
13503,7203,1,7117
13503,7301,1,7117
13503,7304,1,7117
13503,7306,1,7117
13503,7308,1,7117
13503,7402,1,7117
13503,7404,3,7117
13503,7406,1,7117
13503,8101,4,7117
13503,8102,1,7117
13503,8107,1,7117
13503,8108,1,7117
13503,8111,2,7117
13503,8205,1,7117
13503,8301,1,7117
13503,8302,2,7117
13503,8303,1,7117
13503,9101,2,7117
13503,9117,1,7117
13503,9120,2,7117
13503,9209,1,7117
13503,9211,1,7117
13503,10101,2,7117
13503,10103,1,7117
13503,10208,1,7117
13503,10209,1,7117
13503,10301,1,7117
13503,12101,2,7117
13503,12401,1,7117
13503,14101,5,7117
13503,14106,1,7117
13503,14107,2,7117
13503,14108,2,7117
13503,14202,1,7117
13503,15101,3,7117
13503,16101,2,7117
13504,2101,4,2760
13504,4101,1,2760
13504,4201,1,2760
13504,4203,2,2760
13504,4301,1,2760
13504,5101,1,2760
13504,5109,5,2760
13504,5401,1,2760
13504,5501,1,2760
13504,5502,1,2760
13504,5601,5,2760
13504,5602,1,2760
13504,5606,1,2760
13504,5801,2,2760
13504,6101,4,2760
13504,6106,1,2760
13504,6107,1,2760
13504,7106,1,2760
13504,7109,1,2760
13504,9101,1,2760
13504,9114,1,2760
13504,9115,1,2760
13504,9120,1,2760
13504,10101,1,2760
13504,10105,1,2760
13504,10209,1,2760
13504,12101,3,2760
13504,14201,1,2760
13504,14204,1,2760
13504,16101,2,2760
13504,16304,1,2760
13505,1101,1,2965
13505,2101,2,2965
13505,2104,1,2965
13505,2201,1,2965
13505,2302,1,2965
13505,3101,1,2965
13505,4101,3,2965
13505,4102,2,2965
13505,5101,4,2965
13505,5103,1,2965
13505,5107,3,2965
13505,5109,5,2965
13505,5401,1,2965
13505,5405,1,2965
13505,5601,19,2965
13505,5603,2,2965
13505,5606,42,2965
13505,5801,2,2965
13505,6101,4,2965
13505,6103,1,2965
13505,6105,1,2965
13505,6107,13,2965
13505,6108,1,2965
13505,6111,1,2965
13505,6115,2,2965
13505,6116,1,2965
13505,6117,1,2965
13505,6203,13,2965
13505,6205,1,2965
13505,6306,1,2965
13505,7101,1,2965
13505,7102,2,2965
13505,7201,1,2965
13505,7301,5,2965
13505,7302,1,2965
13505,7304,2,2965
13505,7402,2,2965
13505,8101,1,2965
13505,9101,1,2965
13505,9210,1,2965
13505,10101,1,2965
13505,10202,1,2965
13505,10209,1,2965
13505,10307,1,2965
13505,15101,2,2965
13505,16303,1,2965
13601,1101,8,13480
13601,1107,2,13480
13601,2101,10,13480
13601,2102,2,13480
13601,2201,4,13480
13601,2203,2,13480
13601,3101,4,13480
13601,3102,1,13480
13601,3103,1,13480
13601,3202,1,13480
13601,4101,4,13480
13601,4102,10,13480
13601,4104,2,13480
13601,4105,1,13480
13601,4106,1,13480
13601,4203,5,13480
13601,4301,3,13480
13601,4302,1,13480
13601,4303,2,13480
13601,5101,13,13480
13601,5102,1,13480
13601,5103,3,13480
13601,5105,2,13480
13601,5107,3,13480
13601,5109,11,13480
13601,5301,3,13480
13601,5303,1,13480
13601,5304,1,13480
13601,5401,2,13480
13601,5402,3,13480
13601,5403,7,13480
13601,5503,1,13480
13601,5506,1,13480
13601,5601,9,13480
13601,5602,14,13480
13601,5603,3,13480
13601,5604,11,13480
13601,5605,18,13480
13601,5606,4,13480
13601,5702,1,13480
13601,5706,1,13480
13601,5801,6,13480
13601,5804,4,13480
13601,6101,8,13480
13601,6104,1,13480
13601,6107,9,13480
13601,6108,3,13480
13601,6109,1,13480
13601,6110,1,13480
13601,6111,1,13480
13601,6115,1,13480
13601,6116,2,13480
13601,6201,1,13480
13601,6202,1,13480
13601,6203,4,13480
13601,6204,1,13480
13601,6205,1,13480
13601,6301,3,13480
13601,6302,1,13480
13601,6304,1,13480
13601,6305,1,13480
13601,6307,3,13480
13601,6310,1,13480
13601,7101,5,13480
13601,7104,2,13480
13601,7109,2,13480
13601,7201,1,13480
13601,7301,4,13480
13601,7306,1,13480
13601,7401,1,13480
13601,7404,1,13480
13601,7406,3,13480
13601,7408,1,13480
13601,8101,7,13480
13601,8102,1,13480
13601,8103,1,13480
13601,8111,1,13480
13601,8112,1,13480
13601,8301,1,13480
13601,8302,1,13480
13601,8305,1,13480
13601,8312,1,13480
13601,8313,2,13480
13601,9101,5,13480
13601,9115,5,13480
13601,9119,3,13480
13601,9120,3,13480
13601,9201,1,13480
13601,9202,1,13480
13601,9205,1,13480
13601,10101,2,13480
13601,10102,1,13480
13601,10105,3,13480
13601,10109,1,13480
13601,10201,2,13480
13601,10202,1,13480
13601,10301,2,13480
13601,10302,1,13480
13601,10307,2,13480
13601,11101,3,13480
13601,11202,1,13480
13601,12101,3,13480
13601,12401,1,13480
13601,14101,6,13480
13601,14103,1,13480
13601,14107,1,13480
13601,14201,1,13480
13601,14202,1,13480
13601,15101,8,13480
13601,16101,1,13480
13601,16102,1,13480
13601,16109,1,13480
13601,16206,1,13480
13602,1101,1,3030
13602,2101,5,3030
13602,2103,1,3030
13602,4102,2,3030
13602,4106,1,3030
13602,5101,1,3030
13602,5102,1,3030
13602,5103,1,3030
13602,5105,1,3030
13602,5109,7,3030
13602,5201,1,3030
13602,5304,1,3030
13602,5403,3,3030
13602,5501,1,3030
13602,5601,2,3030
13602,5602,1,3030
13602,5603,1,3030
13602,5604,4,3030
13602,5605,3,3030
13602,5606,1,3030
13602,5702,1,3030
13602,5704,1,3030
13602,5801,2,3030
13602,5803,1,3030
13602,6101,4,3030
13602,6102,1,3030
13602,6107,1,3030
13602,6205,1,3030
13602,6305,2,3030
13602,7101,2,3030
13602,7201,1,3030
13602,7301,2,3030
13602,7306,1,3030
13602,8101,2,3030
13602,8203,1,3030
13602,8301,1,3030
13602,8305,1,3030
13602,9101,1,3030
13602,9203,1,3030
13602,9209,1,3030
13602,10101,1,3030
13602,10109,1,3030
13602,10306,1,3030
13602,10307,2,3030
13602,10403,1,3030
13602,11101,1,3030
13602,12401,1,3030
13602,14101,2,3030
13602,14108,1,3030
13602,15101,3,3030
13602,16101,1,3030
13603,1101,5,5294
13603,1107,2,5294
13603,2101,7,5294
13603,2102,2,5294
13603,3101,4,5294
13603,3102,2,5294
13603,3103,1,5294
13603,3202,1,5294
13603,3302,1,5294
13603,4101,3,5294
13603,4102,1,5294
13603,4201,1,5294
13603,4202,1,5294
13603,4203,1,5294
13603,4301,2,5294
13603,4303,1,5294
13603,5101,3,5294
13603,5105,3,5294
13603,5107,1,5294
13603,5109,1,5294
13603,5304,1,5294
13603,5403,1,5294
13603,5404,1,5294
13603,5501,3,5294
13603,5502,1,5294
13603,5601,2,5294
13603,5602,4,5294
13603,5603,2,5294
13603,5604,1,5294
13603,5605,7,5294
13603,5702,2,5294
13603,5801,4,5294
13603,5802,1,5294
13603,5804,1,5294
13603,6101,2,5294
13603,6105,1,5294
13603,6106,1,5294
13603,6107,3,5294
13603,6110,1,5294
13603,6112,1,5294
13603,6113,1,5294
13603,6117,2,5294
13603,6201,6,5294
13603,6203,1,5294
13603,6205,1,5294
13603,6302,1,5294
13603,6310,2,5294
13603,7101,1,5294
13603,7105,2,5294
13603,7107,1,5294
13603,7301,2,5294
13603,7302,1,5294
13603,7304,1,5294
13603,7309,2,5294
13603,7404,1,5294
13603,7405,2,5294
13603,8101,5,5294
13603,8102,1,5294
13603,8110,1,5294
13603,8112,2,5294
13603,9101,1,5294
13603,9102,3,5294
13603,9103,1,5294
13603,9111,1,5294
13603,9115,1,5294
13603,9120,2,5294
13603,9121,1,5294
13603,9209,1,5294
13603,10101,5,5294
13603,10105,1,5294
13603,10107,1,5294
13603,10108,1,5294
13603,10201,1,5294
13603,10209,1,5294
13603,10301,1,5294
13603,12101,5,5294
13603,14101,3,5294
13603,14201,1,5294
13603,15101,2,5294
13603,16101,2,5294
13603,16109,1,5294
13603,16301,2,5294
13603,16305,1,5294
13604,1101,6,10915
13604,2101,13,10915
13604,2103,2,10915
13604,2201,2,10915
13604,2301,1,10915
13604,3101,2,10915
13604,3102,1,10915
13604,3103,1,10915
13604,3202,3,10915
13604,3303,1,10915
13604,4101,5,10915
13604,4102,8,10915
13604,4104,2,10915
13604,4106,1,10915
13604,4201,1,10915
13604,4202,3,10915
13604,4203,5,10915
13604,4301,3,10915
13604,4303,1,10915
13604,5101,8,10915
13604,5102,3,10915
13604,5103,5,10915
13604,5105,3,10915
13604,5107,5,10915
13604,5109,16,10915
13604,5301,1,10915
13604,5304,3,10915
13604,5401,1,10915
13604,5403,2,10915
13604,5501,4,10915
13604,5502,2,10915
13604,5601,2,10915
13604,5602,9,10915
13604,5603,1,10915
13604,5604,5,10915
13604,5605,7,10915
13604,5606,2,10915
13604,5701,2,10915
13604,5702,1,10915
13604,5704,2,10915
13604,5705,1,10915
13604,5801,5,10915
13604,5804,2,10915
13604,6101,5,10915
13604,6103,1,10915
13604,6105,1,10915
13604,6106,2,10915
13604,6107,6,10915
13604,6108,2,10915
13604,6110,1,10915
13604,6114,1,10915
13604,6115,2,10915
13604,6117,2,10915
13604,6201,3,10915
13604,6202,2,10915
13604,6203,3,10915
13604,6204,1,10915
13604,6205,2,10915
13604,6206,3,10915
13604,6301,1,10915
13604,6303,2,10915
13604,6305,2,10915
13604,6309,1,10915
13604,7101,6,10915
13604,7108,2,10915
13604,7201,2,10915
13604,7203,1,10915
13604,7301,3,10915
13604,7304,2,10915
13604,7401,2,10915
13604,7402,2,10915
13604,7404,1,10915
13604,7405,2,10915
13604,7407,2,10915
13604,8101,6,10915
13604,8107,3,10915
13604,8108,2,10915
13604,8204,1,10915
13604,8205,3,10915
13604,8206,1,10915
13604,8207,1,10915
13604,8301,3,10915
13604,8303,1,10915
13604,8305,1,10915
13604,8313,1,10915
13604,9101,3,10915
13604,9102,1,10915
13604,9105,1,10915
13604,9110,1,10915
13604,9112,4,10915
13604,9114,1,10915
13604,9115,4,10915
13604,9118,1,10915
13604,9119,1,10915
13604,9120,5,10915
13604,9202,2,10915
13604,9203,3,10915
13604,9205,1,10915
13604,10101,3,10915
13604,10103,1,10915
13604,10109,2,10915
13604,10201,1,10915
13604,10302,1,10915
13604,10305,1,10915
13604,11101,2,10915
13604,11201,1,10915
13604,11202,1,10915
13604,12101,5,10915
13604,12401,1,10915
13604,14101,2,10915
13604,14103,1,10915
13604,14108,3,10915
13604,14201,1,10915
13604,14204,2,10915
13604,15101,3,10915
13604,16101,2,10915
13604,16105,2,10915
13604,16106,1,10915
13604,16109,1,10915
13605,1101,5,17119
13605,1107,1,17119
13605,1402,1,17119
13605,2101,16,17119
13605,2102,2,17119
13605,2103,1,17119
13605,2201,4,17119
13605,2301,2,17119
13605,3101,9,17119
13605,3201,1,17119
13605,3202,1,17119
13605,3301,2,17119
13605,3304,1,17119
13605,4101,13,17119
13605,4102,6,17119
13605,4103,1,17119
13605,4106,1,17119
13605,4201,1,17119
13605,4202,1,17119
13605,4203,3,17119
13605,4301,2,17119
13605,4303,4,17119
13605,5101,10,17119
13605,5102,3,17119
13605,5103,1,17119
13605,5105,3,17119
13605,5107,6,17119
13605,5109,17,17119
13605,5301,5,17119
13605,5302,1,17119
13605,5401,2,17119
13605,5403,3,17119
13605,5405,2,17119
13605,5504,2,17119
13605,5601,3,17119
13605,5602,9,17119
13605,5603,4,17119
13605,5604,8,17119
13605,5605,19,17119
13605,5606,2,17119
13605,5701,1,17119
13605,5704,1,17119
13605,5706,1,17119
13605,5801,7,17119
13605,5803,3,17119
13605,6101,7,17119
13605,6104,1,17119
13605,6106,1,17119
13605,6107,14,17119
13605,6108,3,17119
13605,6115,1,17119
13605,6117,1,17119
13605,6201,3,17119
13605,6202,2,17119
13605,6203,3,17119
13605,6204,2,17119
13605,6205,4,17119
13605,6206,1,17119
13605,6301,2,17119
13605,6302,1,17119
13605,6303,2,17119
13605,6305,1,17119
13605,6306,2,17119
13605,6307,1,17119
13605,7101,13,17119
13605,7104,1,17119
13605,7108,3,17119
13605,7109,2,17119
13605,7301,9,17119
13605,7302,2,17119
13605,7303,1,17119
13605,7305,1,17119
13605,7306,1,17119
13605,7308,1,17119
13605,7401,1,17119
13605,7402,3,17119
13605,7403,2,17119
13605,7404,2,17119
13605,7405,1,17119
13605,7406,2,17119
13605,8101,6,17119
13605,8102,2,17119
13605,8105,1,17119
13605,8106,1,17119
13605,8107,1,17119
13605,8108,1,17119
13605,8110,5,17119
13605,8201,1,17119
13605,8202,1,17119
13605,8203,3,17119
13605,8205,1,17119
13605,8301,7,17119
13605,8303,4,17119
13605,8313,1,17119
13605,9101,4,17119
13605,9109,1,17119
13605,9114,1,17119
13605,9115,6,17119
13605,9117,2,17119
13605,9120,2,17119
13605,9121,2,17119
13605,9202,1,17119
13605,9203,2,17119
13605,9207,1,17119
13605,10101,11,17119
13605,10102,1,17119
13605,10108,1,17119
13605,10109,4,17119
13605,10205,1,17119
13605,10301,2,17119
13605,10304,1,17119
13605,10305,1,17119
13605,10403,1,17119
13605,11101,3,17119
13605,11201,3,17119
13605,12101,4,17119
13605,14101,7,17119
13605,14106,1,17119
13605,14107,2,17119
13605,14108,4,17119
13605,15101,4,17119
