origin,destination,no_dev,population
2203,13128,1,1600
2203,13129,2,1600
2203,13130,7,1600
2203,13132,4,1600
2203,13201,3,1600
2203,13301,12,1600
2203,13302,1,1600
2203,13401,3,1600
2203,13402,2,1600
2203,13403,1,1600
2203,13404,2,1600
2203,13504,1,1600
2203,13604,3,1600
2203,13605,2,1600
2301,13101,10,5900
2301,13104,2,5900
2301,13105,1,5900
2301,13106,3,5900
2301,13108,2,5900
2301,13109,1,5900
2301,13110,2,5900
2301,13112,3,5900
2301,13113,1,5900
2301,13114,1,5900
2301,13118,1,5900
2301,13119,2,5900
2301,13120,4,5900
2301,13122,1,5900
2301,13123,4,5900
2301,13124,1,5900
2301,13125,3,5900
2301,13126,1,5900
2301,13127,2,5900
2301,13128,2,5900
2301,13201,4,5900
2301,13302,2,5900
2301,13401,1,5900
2301,13402,1,5900
2301,13403,1,5900
2301,13404,1,5900
2301,13501,2,5900
2301,13601,1,5900
2302,13101,2,1726
2302,13103,1,1726
2302,13113,1,1726
2302,13117,2,1726
2302,13123,4,1726
2302,13126,1,1726
2302,13131,1,1726
2302,13203,1,1726
2302,13401,1,1726
2302,13602,2,1726
3101,13101,99,49270
3101,13102,2,49270
3101,13103,2,49270
3101,13104,8,49270
3101,13105,4,49270
3101,13106,11,49270
3101,13107,3,49270
3101,13108,3,49270
3101,13109,7,49270
3101,13110,23,49270
3101,13111,2,49270
3101,13112,6,49270
3101,13113,6,49270
3101,13114,45,49270
3101,13115,11,49270
3101,13116,3,49270
3101,13117,2,49270
3101,13118,5,49270
3101,13119,18,49270
3101,13120,25,49270
3101,13122,6,49270
3101,13123,49,49270
3101,13124,20,49270
3101,13125,10,49270
3101,13126,4,49270
3101,13127,8,49270
3101,13128,8,49270
3101,13129,5,49270
3101,13130,10,49270
3101,13131,1,49270
3101,13132,7,49270
3101,13201,15,49270
3101,13202,1,49270
3101,13203,3,49270
3101,13301,13,49270
3101,13302,10,49270
3101,13303,10,49270
3101,13401,12,49270
3101,13402,3,49270
3101,13403,1,49270
3101,13404,6,49270
3101,13501,11,49270
3101,13503,1,49270
3101,13505,1,49270
3101,13601,5,49270
3101,13602,2,49270
3101,13603,2,49270
3101,13604,3,49270
3101,13605,4,49270
3102,13101,29,6501
3102,13103,2,6501
3102,13104,5,6501
3102,13105,2,6501
3102,13106,7,6501
3102,13107,2,6501
3102,13108,2,6501
3102,13110,17,6501
3102,13111,6,6501
3102,13113,7,6501
3102,13114,31,6501
3102,13115,1,6501
3102,13116,1,6501
3102,13118,7,6501
3102,13119,21,6501
3102,13120,15,6501
3102,13121,2,6501
3102,13122,4,6501
3102,13123,16,6501
3102,13124,3,6501
3102,13125,9,6501
3102,13126,5,6501
3102,13127,11,6501
3102,13128,2,6501
3102,13129,2,6501
3102,13130,10,6501
3102,13131,2,6501
3102,13132,4,6501
3102,13201,8,6501
3102,13202,1,6501
3102,13203,1,6501
3102,13301,10,6501
3102,13302,4,6501
3102,13401,2,6501
3102,13402,3,6501
3102,13403,2,6501
3102,13404,4,6501
3102,13501,1,6501
3102,13503,3,6501
3102,13601,2,6501
3102,13603,1,6501
3102,13604,1,6501
3102,13605,5,6501
3103,13101,3,5506
3103,13102,1,5506
3103,13104,1,5506
3103,13106,1,5506
3103,13110,1,5506
3103,13114,1,5506
3103,13115,2,5506
3103,13119,1,5506
3103,13123,1,5506
3103,13124,2,5506
3103,13125,1,5506
3103,13127,1,5506
3103,13128,1,5506
3103,13131,1,5506
3103,13132,1,5506
3103,13201,1,5506
3103,13302,3,5506
3103,13401,2,5506
3103,13402,1,5506
3103,13404,1,5506
3201,13101,11,3929
3201,13104,2,3929
3201,13106,4,3929
3201,13110,1,3929
3201,13111,1,3929
3201,13112,1,3929
3201,13113,1,3929
3201,13114,4,3929
3201,13115,3,3929
3201,13116,2,3929
3201,13119,3,3929
3201,13120,1,3929
3201,13123,3,3929
3201,13124,2,3929
3201,13125,1,3929
3201,13126,2,3929
3201,13127,2,3929
3201,13128,1,3929
3201,13129,2,3929
3201,13130,2,3929
3201,13131,1,3929
3201,13201,1,3929
3201,13301,3,3929
3201,13302,3,3929
3201,13303,1,3929
3201,13401,3,3929
3201,13402,1,3929
3201,13403,1,3929
3201,13404,1,3929
3201,13601,1,3929
3201,13602,1,3929
3201,13604,2,3929
3201,13605,1,3929
3202,13101,13,4977
3202,13104,3,4977
3202,13106,3,4977
3202,13107,2,4977
3202,13109,4,4977
3202,13110,3,4977
3202,13111,4,4977
3202,13112,2,4977
3202,13113,5,4977
3202,13114,12,4977
3202,13115,2,4977
3202,13117,1,4977
3202,13118,2,4977
3202,13119,8,4977
3202,13120,3,4977
3202,13122,2,4977
3202,13123,9,4977
3202,13124,3,4977
3202,13125,2,4977
3202,13126,1,4977
3202,13128,3,4977
3202,13129,1,4977
3202,13130,1,4977
3202,13132,4,4977
3202,13201,4,4977
3202,13202,1,4977
3202,13301,4,4977
3202,13302,1,4977
3202,13401,1,4977
3202,13402,2,4977
3202,13404,1,4977
3202,13501,6,4977
3202,13605,1,4977
3301,13101,20,11444
3301,13102,1,11444
3301,13104,2,11444
3301,13105,2,11444
3301,13106,1,11444
3301,13107,1,11444
3301,13108,1,11444
3301,13109,1,11444
3301,13110,2,11444
3301,13111,1,11444
3301,13112,1,11444
3301,13113,2,11444
3301,13114,7,11444
3301,13115,2,11444
3301,13117,3,11444
3301,13118,3,11444
3301,13119,6,11444
3301,13120,9,11444
3301,13121,1,11444
3301,13122,2,11444
3301,13123,8,11444
3301,13124,4,11444
3301,13125,3,11444
3301,13126,2,11444
3301,13127,4,11444
3301,13128,2,11444
3301,13130,2,11444
3301,13131,1,11444
3301,13132,1,11444
3301,13201,3,11444
3301,13301,1,11444
3301,13302,1,11444
3301,13401,2,11444
3301,13402,2,11444
3301,13403,1,11444
3301,13501,1,11444
3301,13602,1,11444
3301,13604,3,11444
3302,13101,6,2067
3302,13113,1,2067
3302,13114,1,2067
3302,13115,2,2067
3302,13122,1,2067
3302,13123,1,2067
3302,13126,1,2067
3302,13401,2,2067
3303,13101,3,1584
3303,13109,1,1584
3303,13114,3,1584
3303,13123,1,1584
3303,13127,1,1584
3303,13201,3,1584
3304,13101,5,2782
3304,13103,1,2782
3304,13105,1,2782
3304,13106,1,2782
3304,13108,1,2782
3304,13112,1,2782
3304,13113,1,2782
3304,13114,1,2782
3304,13115,1,2782
3304,13117,2,2782
3304,13119,2,2782
3304,13120,3,2782
3304,13122,1,2782
3304,13123,1,2782
3304,13126,5,2782
3304,13127,3,2782
3304,13301,1,2782
3304,13302,1,2782
3304,13401,1,2782
3304,13404,1,2782
4101,13101,188,59469
4101,13102,6,59469
4101,13103,9,59469
4101,13104,16,59469
4101,13105,15,59469
4101,13106,34,59469
4101,13107,22,59469
4101,13108,7,59469
4101,13109,15,59469
4101,13110,61,59469
4101,13111,11,59469
4101,13112,10,59469
4101,13113,25,59469
4101,13114,111,59469
4101,13115,36,59469
4101,13116,5,59469
4101,13117,12,59469
4101,13118,19,59469
4101,13119,101,59469
4101,13120,93,59469
4101,13121,18,59469
4101,13122,33,59469
4101,13123,75,59469
4101,13124,57,59469
4101,13125,29,59469
4101,13126,28,59469
4101,13127,24,59469
4101,13128,15,59469
4101,13129,10,59469
4101,13130,36,59469
4101,13131,11,59469
4101,13132,21,59469
4101,13201,69,59469
4101,13202,1,59469
4101,13203,8,59469
4101,13301,26,59469
4101,13302,14,59469
4101,13303,2,59469
4101,13401,29,59469
4101,13402,22,59469
4101,13403,5,59469
4101,13404,2,59469
4101,13501,27,59469
4101,13503,2,59469
4101,13505,3,59469
4101,13601,2,59469
4101,13602,2,59469
4101,13603,4,59469
4101,13604,15,59469
4101,13605,14,59469
4102,13101,149,56760
4102,13102,7,56760
4102,13103,22,56760
4102,13104,11,56760
4102,13105,17,56760
4102,13106,28,56760
4102,13107,27,56760
4102,13108,11,56760
4102,13109,11,56760
4102,13110,56,56760
4102,13111,2,56760
4102,13112,6,56760
4102,13113,27,56760
4102,13114,148,56760
4102,13115,37,56760
4102,13116,8,56760
4102,13117,15,56760
4102,13118,29,56760
4102,13119,103,56760
4102,13120,94,56760
4102,13121,5,56760
4102,13122,48,56760
4102,13123,93,56760
4102,13124,36,56760
4102,13125,30,56760
4102,13126,31,56760
4102,13127,35,56760
4102,13128,21,56760
4102,13129,9,56760
4102,13130,28,56760
4102,13131,12,56760
4102,13132,50,56760
4102,13201,66,56760
4102,13202,2,56760
4102,13203,3,56760
4102,13301,34,56760
4102,13302,17,56760
4102,13303,7,56760
4102,13401,24,56760
4102,13402,16,56760
4102,13403,4,56760
4102,13404,6,56760
4102,13501,14,56760
4102,13503,7,56760
4102,13601,2,56760
4102,13602,3,56760
4102,13603,1,56760
4102,13604,4,56760
4102,13605,12,56760
4103,13101,4,2575
4103,13106,1,2575
4103,13107,1,2575
4103,13113,1,2575
4103,13114,2,2575
4103,13115,1,2575
4103,13119,3,2575
4103,13122,1,2575
4103,13123,1,2575
4103,13127,2,2575
4103,13128,2,2575
4103,13130,1,2575
4103,13201,2,2575
4104,13101,3,2030
4104,13102,1,2030
4104,13106,1,2030
4104,13110,2,2030
4104,13113,3,2030
4104,13114,4,2030
4104,13118,1,2030
4104,13119,2,2030
4104,13120,3,2030
4104,13121,1,2030
4104,13122,2,2030
4104,13123,8,2030
4104,13124,1,2030
4104,13125,2,2030
4104,13126,2,2030
4104,13130,1,2030
4104,13132,1,2030
4104,13201,2,2030
4104,13203,2,2030
4104,13301,1,2030
4104,13401,1,2030
4104,13402,2,2030
4104,13404,2,2030
4104,13601,1,2030
4104,13604,1,2030
4105,13101,6,1248
4105,13103,1,1248
4105,13106,3,1248
4105,13107,2,1248
4105,13110,1,1248
4105,13113,1,1248
4105,13114,5,1248
4105,13115,3,1248
4105,13118,1,1248
4105,13119,1,1248
4105,13120,4,1248
4105,13122,3,1248
4105,13123,6,1248
4105,13124,4,1248
4105,13130,3,1248
4105,13132,2,1248
4105,13303,1,1248
4105,13402,1,1248
4106,13101,6,5458
4106,13104,4,5458
4106,13108,1,5458
4106,13109,2,5458
4106,13110,2,5458
4106,13112,1,5458
4106,13114,6,5458
4106,13115,5,5458
4106,13116,1,5458
4106,13118,1,5458
4106,13119,1,5458
4106,13120,2,5458
4106,13122,3,5458
4106,13123,4,5458
4106,13124,3,5458
4106,13127,3,5458
4106,13128,1,5458
4106,13131,1,5458
4106,13201,5,5458
4106,13402,3,5458
4106,13501,2,5458
4201,13101,12,7290
4201,13103,1,7290
4201,13106,4,7290
4201,13107,1,7290
4201,13108,1,7290
4201,13110,1,7290
4201,13113,1,7290
4201,13114,3,7290
4201,13115,5,7290
4201,13116,1,7290
4201,13117,1,7290
4201,13118,1,7290
4201,13119,3,7290
4201,13120,3,7290
4201,13122,1,7290
4201,13123,3,7290
4201,13124,2,7290
4201,13125,4,7290
4201,13127,1,7290
4201,13128,1,7290
4201,13129,1,7290
4201,13130,5,7290
4201,13132,2,7290
4201,13201,1,7290
4201,13203,2,7290
4201,13301,1,7290
4201,13401,1,7290
4201,13402,2,7290
4201,13501,1,7290
4201,13503,1,7290
4201,13605,1,7290
4202,13101,6,2662
4202,13103,2,2662
4202,13105,2,2662
4202,13106,2,2662
4202,13107,2,2662
4202,13109,3,2662
4202,13110,2,2662
4202,13113,1,2662
4202,13114,13,2662
4202,13115,4,2662
4202,13119,7,2662
4202,13120,1,2662
4202,13121,1,2662
4202,13123,7,2662
4202,13126,1,2662
4202,13127,1,2662
4202,13128,1,2662
4202,13129,2,2662
4202,13132,4,2662
4202,13201,2,2662
4202,13301,2,2662
4202,13302,1,2662
4202,13401,1,2662
4202,13403,1,2662
4202,13404,1,2662
4202,13501,2,2662
4202,13601,1,2662
4202,13605,2,2662
4203,13101,56,7088
4203,13102,3,7088
4203,13103,10,7088
4203,13104,12,7088
4203,13105,31,7088
4203,13106,12,7088
4203,13107,9,7088
4203,13108,5,7088
4203,13109,13,7088
4203,13110,28,7088
4203,13111,6,7088
4203,13112,17,7088
4203,13113,7,7088
4203,13114,43,7088
4203,13115,15,7088
4203,13116,1,7088
4203,13117,4,7088
4203,13118,18,7088
4203,13119,48,7088
4203,13120,41,7088
4203,13121,5,7088
4203,13122,10,7088
4203,13123,21,7088
4203,13124,9,7088
4203,13125,21,7088
4203,13126,8,7088
4203,13127,13,7088
4203,13128,8,7088
4203,13129,8,7088
4203,13130,18,7088
4203,13131,22,7088
4203,13132,25,7088
4203,13201,45,7088
4203,13202,2,7088
4203,13203,7,7088
4203,13301,13,7088
4203,13302,7,7088
4203,13303,1,7088
4203,13401,51,7088
4203,13402,3,7088
4203,13403,4,7088
4203,13404,2,7088
4203,13501,6,7088
4203,13504,1,7088
4203,13601,5,7088
4203,13603,1,7088
4203,13604,5,7088
4203,13605,7,7088
4204,13101,9,4220
4204,13104,1,4220
4204,13107,3,4220
4204,13108,1,4220
4204,13110,3,4220
4204,13111,2,4220
4204,13112,1,4220
4204,13113,1,4220
4204,13114,2,4220
4204,13115,4,4220
4204,13118,4,4220
4204,13119,3,4220
4204,13120,2,4220
4204,13122,3,4220
4204,13123,3,4220
4204,13124,2,4220
4204,13125,1,4220
4204,13128,2,4220
4204,13129,1,4220
4204,13130,1,4220
4204,13201,10,4220
4204,13301,1,4220
4204,13302,1,4220
4204,13303,1,4220
4204,13401,2,4220
4204,13403,1,4220
4204,13501,1,4220
4204,13502,1,4220
4204,13503,1,4220
4204,13605,1,4220
4301,13101,66,34174
4301,13102,3,34174
4301,13103,2,34174
4301,13104,5,34174
4301,13105,1,34174
4301,13106,7,34174
4301,13107,4,34174
4301,13108,1,34174
4301,13109,3,34174
4301,13110,9,34174
4301,13111,2,34174
4301,13112,1,34174
4301,13113,4,34174
4301,13114,24,34174
4301,13115,10,34174
4301,13117,4,34174
4301,13118,10,34174
4301,13119,23,34174
4301,13120,16,34174
4301,13121,1,34174
4301,13122,6,34174
4301,13123,16,34174
4301,13124,7,34174
4301,13125,9,34174
4301,13126,5,34174
4301,13127,8,34174
4301,13128,4,34174
4301,13129,5,34174
4301,13130,3,34174
4301,13132,5,34174
4301,13201,15,34174
4301,13203,1,34174
4301,13301,9,34174
4301,13302,3,34174
4301,13303,1,34174
4301,13401,3,34174
4301,13403,1,34174
4301,13404,3,34174
4301,13501,3,34174
4301,13502,2,34174
4301,13503,1,34174
4301,13505,1,34174
4301,13603,1,34174
4301,13604,2,34174
4301,13605,3,34174
4302,13101,4,2752
4302,13103,1,2752
4302,13104,1,2752
4302,13106,2,2752
4302,13108,1,2752
4302,13110,3,2752
4302,13112,1,2752
4302,13114,2,2752
4302,13115,3,2752
4302,13116,1,2752
4302,13119,2,2752
4302,13123,2,2752
4302,13130,1,2752
4302,13131,1,2752
4302,13201,1,2752
4302,13202,1,2752
4302,13401,1,2752
4302,13402,2,2752
4303,13101,14,9287
4303,13104,1,9287
4303,13106,5,9287
4303,13107,3,9287
4303,13110,2,9287
4303,13111,1,9287
4303,13113,1,9287
4303,13114,2,9287
4303,13115,1,9287
4303,13118,3,9287
4303,13119,1,9287
4303,13120,1,9287
4303,13121,1,9287
4303,13123,3,9287
4303,13124,2,9287
4303,13125,3,9287
4303,13126,1,9287
4303,13127,5,9287
4303,13129,1,9287
4303,13201,6,9287
4303,13202,2,9287
4303,13203,1,9287
4303,13301,2,9287
4303,13401,1,9287
4303,13404,2,9287
4303,13502,1,9287
4303,13603,1,9287
4304,13101,6,4234
4304,13106,1,4234
4304,13107,1,4234
4304,13109,1,4234
4304,13110,1,4234
4304,13112,1,4234
4304,13113,2,4234
4304,13114,2,4234
4304,13115,2,4234
4304,13119,3,4234
4304,13122,1,4234
4304,13123,1,4234
4304,13128,1,4234
4304,13130,1,4234
4304,13201,1,4234
4304,13301,1,4234
4304,13302,1,4234
4304,13401,1,4234
4304,13402,1,4234
4304,13404,3,4234
4305,13101,1,863
4305,13110,1,863
4305,13123,1,863
4305,13125,1,863
4305,13401,1,863
4305,13404,1,863
5101,13101,165,59402
5101,13102,8,59402
5101,13103,6,59402
5101,13104,13,59402
5101,13105,23,59402
5101,13106,33,59402
5101,13107,18,59402
5101,13108,11,59402
5101,13109,13,59402
5101,13110,46,59402
5101,13111,5,59402
5101,13112,18,59402
5101,13113,26,59402
5101,13114,87,59402
5101,13115,32,59402
5101,13116,12,59402
5101,13117,7,59402
5101,13118,27,59402
5101,13119,95,59402
5101,13120,74,59402
5101,13121,6,59402
5101,13122,35,59402
5101,13123,93,59402
5101,13124,38,59402
5101,13125,22,59402
5101,13126,16,59402
5101,13127,27,59402
5101,13128,18,59402
5101,13129,6,59402
5101,13130,28,59402
5101,13131,4,59402
5101,13132,17,59402
5101,13201,61,59402
5101,13301,18,59402
5101,13302,9,59402
5101,13303,4,59402
5101,13401,39,59402
5101,13402,11,59402
5101,13403,7,59402
5101,13404,6,59402
5101,13501,21,59402
5101,13503,11,59402
5101,13504,4,59402
5101,13505,4,59402
5101,13601,6,59402
5101,13602,1,59402
5101,13603,4,59402
5101,13604,7,59402
5101,13605,14,59402
5102,13101,10,7400
5102,13102,1,7400
5102,13104,2,7400
5102,13105,3,7400
5102,13106,6,7400
5102,13107,6,7400
5102,13108,1,7400
5102,13109,1,7400
5102,13110,7,7400
5102,13112,3,7400
5102,13113,5,7400
5102,13114,46,7400
5102,13115,19,7400
5102,13116,2,7400
5102,13117,1,7400
5102,13118,2,7400
5102,13119,14,7400
5102,13120,11,7400
5102,13122,6,7400
5102,13123,18,7400
5102,13124,8,7400
5102,13125,6,7400
5102,13126,3,7400
5102,13127,6,7400
5102,13129,1,7400
5102,13130,2,7400
5102,13131,1,7400
5102,13132,13,7400
5102,13201,11,7400
5102,13202,1,7400
5102,13301,4,7400
5102,13302,1,7400
5102,13303,1,7400
5102,13402,5,7400
5102,13404,1,7400
5102,13501,6,7400
5102,13503,25,7400
5102,13504,3,7400
5102,13601,3,7400
5102,13602,1,7400
5102,13603,3,7400
5102,13604,2,7400
5102,13605,3,7400
5103,13101,33,11278
5103,13102,2,11278
5103,13103,3,11278
5103,13104,2,11278
5103,13105,4,11278
5103,13106,7,11278
5103,13107,10,11278
5103,13108,3,11278
5103,13109,1,11278
5103,13110,17,11278
5103,13111,1,11278
5103,13112,2,11278
5103,13113,21,11278
5103,13114,116,11278
5103,13115,25,11278
5103,13116,2,11278
5103,13117,1,11278
5103,13118,10,11278
5103,13119,15,11278
5103,13120,52,11278
5103,13121,1,11278
5103,13122,14,11278
5103,13123,42,11278
5103,13124,12,11278
5103,13125,9,11278
5103,13126,3,11278
5103,13127,9,11278
5103,13128,5,11278
5103,13129,1,11278
5103,13130,9,11278
5103,13132,27,11278
5103,13201,11,11278
5103,13202,2,11278
5103,13203,2,11278
5103,13301,19,11278
5103,13302,6,11278
5103,13401,6,11278
5103,13402,8,11278
5103,13403,1,11278
5103,13404,3,11278
5103,13501,5,11278
5103,13503,3,11278
5103,13504,5,11278
5103,13505,3,11278
5103,13601,3,11278
5103,13602,1,11278
5103,13603,1,11278
5103,13604,3,11278
5103,13605,1,11278
5104,13101,1,198
5104,13113,1,198
5104,13123,1,198
5105,13101,53,8003
5105,13102,6,8003
5105,13103,13,8003
5105,13104,25,8003
5105,13105,6,8003
5105,13106,14,8003
5105,13107,25,8003
5105,13108,7,8003
5105,13109,16,8003
5105,13110,39,8003
5105,13111,7,8003
5105,13112,7,8003
5105,13113,48,8003
5105,13114,225,8003
5105,13115,95,8003
5105,13116,11,8003
5105,13117,8,8003
5105,13118,12,8003
5105,13119,53,8003
5105,13120,54,8003
5105,13121,3,8003
5105,13122,33,8003
5105,13123,54,8003
5105,13124,34,8003
5105,13125,24,8003
5105,13126,19,8003
5105,13127,28,8003
5105,13128,23,8003
5105,13129,5,8003
5105,13130,19,8003
5105,13131,4,8003
5105,13132,99,8003
5105,13201,48,8003
5105,13202,3,8003
5105,13203,4,8003
5105,13301,37,8003
5105,13302,11,8003
5105,13401,18,8003
5105,13402,3,8003
5105,13403,5,8003
5105,13404,8,8003
5105,13501,7,8003
5105,13502,1,8003
5105,13503,2,8003
5105,13504,1,8003
5105,13601,4,8003
5105,13603,1,8003
5105,13604,5,8003
5105,13605,3,8003
5107,13101,52,12238
5107,13102,5,12238
5107,13103,14,12238
5107,13104,24,12238
5107,13105,16,12238
5107,13106,17,12238
5107,13107,14,12238
5107,13108,10,12238
5107,13109,23,12238
